CMPD_CHEMBLID,MOLREGNO,PARENT_CMPD_CHEMBLID,PARENT_MOLREGNO,MOL_PREF_NAME,COMPOUND_KEY,MOLWEIGHT,ALOGP,PSA,NUM_RO5_VIOLATIONS,CANONICAL_SMILES,ACTIVITY_ID,STANDARD_TYPE,RELATION,STANDARD_VALUE,STANDARD_UNITS,PCHEMBL_VALUE,PUBLISHED_TYPE,PUBLISHED_RELATION,PUBLISHED_VALUE,PUBLISHED_UNITS,ACTIVITY_COMMENT,DATA_VALIDITY_COMMENT,POTENTIAL_DUPLICATE,BAO_ENDPOINT,UO_UNITS,QUDT_UNITS,ASSAY_ID,ASSAY_CHEMBLID,ASSAY_TYPE,DESCRIPTION,ASSAY_SRC_ID,ASSAY_SRC_DESCRIPTION,ASSAY_ORGANISM,ASSAY_STRAIN,ASSAY_TAX_ID,CURATED_BY,BAO_FORMAT,TID,TARGET_CHEMBLID,TARGET_TYPE,PROTEIN_ACCESSION,PREF_NAME,ORGANISM,CONFIDENCE_SCORE,TARGET_MAPPING,APD_NAME,APD_CONFIDENCE,DOC_ID,DOC_CHEMBLID,PUBMED_ID,JOURNAL,YEAR,VOLUME,ISSUE,FIRST_PAGE,CELL_ID,CELL_CHEMBL_ID,CELL_NAME
CHEMBL31354,42179,CHEMBL31354,42179,"WAY-100,635","4, WAY-100635",422.56,4.42,48.91,0,COc1ccccc1N2CCN(CCN(C(=O)C3CCCCC3)c4ccccn4)CC2,3287177,T1/2,<,0.01667,hr,,t1/2,<,1,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,632237,CHEMBL1110099,A,Half life in human liver microsomes at 1 uM after 20 mins,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,51005,CHEMBL1157827,20443629,J. Med. Chem.,2010,53,10,4066,,,
CHEMBL2403317,1570917,CHEMBL2403317,1570917,,50,481.35,5.03,64.02,1,COc1ccnc(Oc2ccc3N(Cc4c(F)cc(F)cc4F)C=NC(=O)c3c2)c1C(F)(F)F,13378278,T1/2,=,1.4,hr,,t1/2,=,84,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,971934,CHEMBL2405384,A,Half life in human liver microsomes at 2 uM,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,74220,CHEMBL2401666,23768906,Bioorg. Med. Chem. Lett.,2013,23,14,4132,,,
CHEMBL2403225,1570824,CHEMBL2403225,1570824,,45,463.36,4.83,64.02,0,COc1ccnc(Oc2ccc3N(Cc4ccc(F)cc4F)C=NC(=O)c3c2)c1C(F)(F)F,13378280,T1/2,=,1.333,hr,,t1/2,=,80,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,971934,CHEMBL2405384,A,Half life in human liver microsomes at 2 uM,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,74220,CHEMBL2401666,23768906,Bioorg. Med. Chem. Lett.,2013,23,14,4132,,,
CHEMBL337301,222887,CHEMBL337301,222887,,"3, BMS-377806",406.43,1.71,95.6,0,COc1ccnc2[nH]cc(C(=O)C(=O)N3CCN(C[C@H]3C)C(=O)c4ccccc4)c12,3019040,T1/2,=,37,hr,,t1/2,=,37,hr,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,597659,CHEMBL1039958,A,Metabolic stability in human liver microsomes assessed as half life,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,48979,CHEMBL1156066,19769332,J. Med. Chem.,2009,52,23,7778,,,
CHEMBL2402785,1570379,CHEMBL2402785,1570379,,23,356.85,2.57,59.07,0,COc1ccncc1CNCCCNc2ccnc3cc(Cl)ccc23,13369505,T1/2,=,1,hr,,t1/2,=,60,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,969530,CHEMBL2406194,A,Half life in human liver microsomes at 10 uM by LC-MS/MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,74262,CHEMBL2401699,23815186,J. Med. Chem.,2013,56,14,5860,,,
CHEMBL2402784,1570378,CHEMBL2402784,1570378,,22,342.82,2.51,59.07,0,COc1ccncc1CNCCNc2ccnc3cc(Cl)ccc23,13369506,T1/2,=,0.6333,hr,,t1/2,=,38,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,969530,CHEMBL2406194,A,Half life in human liver microsomes at 10 uM by LC-MS/MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,74262,CHEMBL2401699,23815186,J. Med. Chem.,2013,56,14,5860,,,
CHEMBL238103,401787,CHEMBL238103,401787,,"4, BMS-488043",422.43,1.66,104.83,0,COc1cnc(OC)c2[nH]cc(C(=O)C(=O)N3CCN(CC3)C(=O)c4ccccc4)c12,3019041,T1/2,>,100,hr,,t1/2,>,100,hr,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,597659,CHEMBL1039958,A,Metabolic stability in human liver microsomes assessed as half life,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,48979,CHEMBL1156066,19769332,J. Med. Chem.,2009,52,23,7778,,,
CHEMBL1779370,1147842,CHEMBL1779370,1147842,,24,390.44,1.1,104.82,0,COc1cncc(c1)c2nccc(n2)c3cc4C(=O)NCC5(CCCNC5)c4[nH]3,6202142,T1/2,=,0.945,hr,,t1/2,=,56.7,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,749054,CHEMBL1780651,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,57721,CHEMBL1777706,21565498,Bioorg. Med. Chem. Lett.,2011,21,12,3823,,,
CHEMBL3408872,1835634,CHEMBL3408872,1835634,,B7,593.67,6.02,135.44,2,COc1nc(NC(=O)C2(CCC2)NC(=O)c3ccc4c(C5CCCC5)c(c6ccccn6)n(C)c4c3)ccc1\C=C\C(=O)O,15196883,T1/2,=,1.267,hr,,t1/2,=,76,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1468983,CHEMBL3412640,A,Half life in human liver microsomes at 2 uM,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000019,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,91369,CHEMBL3407472,25599836,Bioorg. Med. Chem. Lett.,2015,25,5,1140,,,
CHEMBL1808979,1166679,CHEMBL1808979,1166679,,9,534.61,2.69,125.05,1,COc1nc(nc(n1)c2ccc(NC(=O)Nc3ccc(cc3)C(=O)N(C)CCN(C)C)cc2)N4CCOCC4,6293205,T1/2,>,0.5,hr,,t1/2,>,30,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,760025,CHEMBL1810301,A,Half life in human liver microsomes after 30 mins,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,58437,CHEMBL1806467,21763134,Bioorg. Med. Chem. Lett.,2011,21,16,4773,,,
CHEMBL1808982,1166682,CHEMBL1808982,1166682,,12,532.59,2.51,125.05,1,COc1nc(nc(n1)c2ccc(NC(=O)Nc3ccc(cc3)C(=O)N4CCN(C)CC4)cc2)N5CCOCC5,6293208,T1/2,>,0.5,hr,,t1/2,>,30,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,760025,CHEMBL1810301,A,Half life in human liver microsomes after 30 mins,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,58437,CHEMBL1806467,21763134,Bioorg. Med. Chem. Lett.,2011,21,16,4773,,,
CHEMBL1808983,1166683,CHEMBL1808983,1166683,,13,546.62,2.55,133.84,1,COc1nc(nc(n1)c2ccc(NC(=O)Nc3ccc(cc3)C(=O)N4CCNC(C)(C)C4)cc2)N5CCOCC5,6293209,T1/2,>,0.5,hr,,t1/2,>,30,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,760025,CHEMBL1810301,A,Half life in human liver microsomes after 30 mins,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,58437,CHEMBL1806467,21763134,Bioorg. Med. Chem. Lett.,2011,21,16,4773,,,
CHEMBL1808980,1166680,CHEMBL1808980,1166680,,10,520.58,2.48,133.84,1,COc1nc(nc(n1)c2ccc(NC(=O)Nc3ccc(cc3)C(=O)NCCN(C)C)cc2)N4CCOCC4,6293206,T1/2,>,0.5,hr,,t1/2,>,30,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,760025,CHEMBL1810301,A,Half life in human liver microsomes after 30 mins,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,58437,CHEMBL1806467,21763134,Bioorg. Med. Chem. Lett.,2011,21,16,4773,,,
CHEMBL1808978,1166678,CHEMBL1808978,1166678,,8,560.65,3.4,133.84,1,COc1nc(nc(n1)c2ccc(NC(=O)Nc3ccc(cc3)C(=O)NCCN4CCCCC4)cc2)N5CCOCC5,6293204,T1/2,>,0.5,hr,,t1/2,>,30,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,760025,CHEMBL1810301,A,Half life in human liver microsomes after 30 mins,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,58437,CHEMBL1806467,21763134,Bioorg. Med. Chem. Lett.,2011,21,16,4773,,,
CHEMBL3617348,1963690,CHEMBL3617348,1963690,,26,410.46,5.15,78.52,1,COc1nc(NCCCN(C)C)c2sc(cc2n1)c3ccc(cc3)C(F)(F)F,15726746,T1/2,>,1.667,hr,,t1/2,>,100,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1517202,CHEMBL3620186,A,Degradation half-life in human liver microsomes at 0.1 uM by LC-MS/MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000019,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,93493,CHEMBL3616374,26322748,J. Med. Chem.,2015,58,18,7572,,,
CHEMBL2387424,1564201,CHEMBL2387424,1564201,,16,494.54,3.28,132.98,0,COc1ncc(c(OC)n1)c2cc(ccc2OC)C3=Nc4c(C(=O)NC3)n(CCO)nc4C(C)(C)C,13313262,T1/2,=,0.6,hr,,t1/2,=,36,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,961450,CHEMBL2388162,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,73725,CHEMBL2385057,23597790,Bioorg. Med. Chem. Lett.,2013,23,11,3443,,,
CHEMBL255344,437454,CHEMBL255344,437454,,rac-2h,545.05,1.45,147.89,1,COCC(=O)N1CCC(NC(=O)c2cc3cc(Cl)ccc3[nH]2)C(C1)NC(=O)c4nc5CCN(C)Cc5s4,2090464,T1/2,=,0.2267,hr,,t1/2,=,13.6,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,468761,CHEMBL932975,A,Metabolic stability assessed as half life in human liver microsome,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,38795,CHEMBL1143176,18039572,Bioorg. Med. Chem. Lett.,2008,18,2,782,,,
CHEMBL389061,376153,CHEMBL389061,376153,,S-23,389.49,3.02,84.86,0,COCC[C@H](CC1(CCCC1)C(=O)N[C@@H]2C[C@H]2c3ccc(OC)cc3)C(=O)O,1853706,T1/2,>,2,hr,,t1/2,>,120,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,432268,CHEMBL914046,A,Metabolic stability in human liver microsomes at 1 uM,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,35497,CHEMBL1144531,17070062,Bioorg. Med. Chem.,2007,15,1,142,,,
CHEMBL225084,376145,CHEMBL225084,376145,,S-19,389.49,2.52,95.86,0,COCC[C@H](CC1(CCCC1)C(=O)NC2(CO)Cc3ccccc3C2)C(=O)O,1853708,T1/2,>,2,hr,,t1/2,>,120,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,432268,CHEMBL914046,A,Metabolic stability in human liver microsomes at 1 uM,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,35497,CHEMBL1144531,17070062,Bioorg. Med. Chem.,2007,15,1,142,,,
CHEMBL225085,376146,CHEMBL225085,376146,,S-30,395.92,4.22,75.63,0,COCC[C@H](CC1(CCCC1)C(=O)NCCCc2ccc(Cl)cc2)C(=O)O,1853707,T1/2,>,2,hr,,t1/2,>,120,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,432268,CHEMBL914046,A,Metabolic stability in human liver microsomes at 1 uM,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,35497,CHEMBL1144531,17070062,Bioorg. Med. Chem.,2007,15,1,142,,,
CHEMBL224670,376154,CHEMBL224670,376154,,S-31,379.47,3.76,75.63,0,COCC[C@H](CC1(CCCC1)C(=O)NCCCc2ccc(F)cc2)C(=O)O,1853705,T1/2,>,2,hr,,t1/2,>,120,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,432268,CHEMBL914046,A,Metabolic stability in human liver microsomes at 1 uM,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,35497,CHEMBL1144531,17070062,Bioorg. Med. Chem.,2007,15,1,142,,,
CHEMBL3353970,1818083,CHEMBL3353970,1818083,,6k,426.51,5.22,104.09,1,COCc1cc(N)c(Nc2ccc(cc2)C#N)cc1Oc3c(C)cc(CCC#N)cc3C,16607073,T1/2,=,3.85,hr,,t1/2,=,231,min,,,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1578664,CHEMBL3812064,A,Half life in human liver microsomes at 1 uM by LC-MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,99353,CHEMBL3808367,27070547,J. Med. Chem.,2016,59,8,3689,,,
CHEMBL263137,433534,CHEMBL263137,433534,,23,315.8,2.84,53.07,0,COCc1nc2ccc(c(CN)c2n1C)c3ccccc3Cl,2122535,T1/2,>,3.333,hr,,t1/2,>,200,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,470463,CHEMBL951315,A,Half life in human liver microsome,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,38953,CHEMBL1143921,18346892,Bioorg. Med. Chem. Lett.,2008,18,7,2362,,,
CHEMBL174639,294741,CHEMBL174639,294741,,57,413.46,2.83,85.3,0,COCCCCN1C(=O)[C@@H](CCOc2ccccc2CC(=O)O)Oc3ccccc13,862380,T1/2,>,8.333,hr,,T1/2,>,500,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,5296,CHEMBL618377,A,In vitro metabolic stability at 5 uM was determined by incubating with human liver microsomes at 37 degree C,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,22224,CHEMBL612558,ADMET,,ADMET,,0,Unassigned,,,10,CHEMBL1148467,14695833,J. Med. Chem.,2004,47,1,196,,,
CHEMBL1669593,1068570,CHEMBL1669593,1068570,,25,698.19,5.23,136.42,2,COCCCn1cc(CN2CCN(CC2)c3cc(C(=O)Nc4ccc5CCc6c(nn(c7ccc(F)cc7)c6c5c4)C(=O)N)c(Cl)cn3)cn1,5195834,T1/2,=,0.05,hr,,t1/2,=,3,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,716444,CHEMBL1670068,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,55393,CHEMBL1667819,21236687,Bioorg. Med. Chem.,2011,19,3,1242,,,
CHEMBL485965,516695,CHEMBL485965,516695,,12k,504.24,4.16,72.21,1,COCCCNc1oc(nn1)c2ccc(F)c(F)c2Nc3ccc(I)cc3F,2401009,T1/2,=,0.5833,hr,,t1/2,=,35,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,493083,CHEMBL937699,A,Metabolic stability in human liver microsomes assessed as half life,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,45871,CHEMBL1152281,18951019,Bioorg. Med. Chem. Lett.,2008,18,23,6171,,,
CHEMBL3797684,2084211,CHEMBL3797684,2084211,,50,387.4,3.83,85.73,0,COCCCOc1cc2ncnc(Nc3c(C)c(O)ccc3F)c2cc1OC,16579460,T1/2,=,1.133,hr,,t1/2,=,68,min,,,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1575094,CHEMBL3804161,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,99158,CHEMBL3797122,27086121,Bioorg. Med. Chem. Lett.,2016,26,11,2724,,,
CHEMBL1779371,1147843,CHEMBL1779371,1147843,,25,448.52,1.57,114.05,0,COCCCOc1ccc(cn1)c2nccc(n2)c3cc4C(=O)NCC5(CCCNC5)c4[nH]3,6202143,T1/2,>,1,hr,,t1/2,>,60,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,749054,CHEMBL1780651,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,57721,CHEMBL1777706,21565498,Bioorg. Med. Chem. Lett.,2011,21,12,3823,,,
CHEMBL3410056,1836830,CHEMBL3410056,1836830,,18x,467.92,4.76,83.14,0,COCCN(C(=O)Nc1ccc(cc1F)c2ncnc3[nH]c(C)c(C)c23)c4ccc(Cl)cc4,15188686,T1/2,=,0.25,hr,,t1/2,=,15,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1467116,CHEMBL3411313,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000019,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,91391,CHEMBL3407489,25621531,J. Med. Chem.,2015,58,4,1846,,,
CHEMBL3289428,1759975,CHEMBL3289428,1759975,,38,404.46,1.42,74.24,0,COCCN(C)CCNC(=O)C1=CC=CN2C(=O)c3cc4ccccc4cc3N=C12,14722833,T1/2,=,0.2333,hr,,t1/2,=,14,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1362901,CHEMBL3291675,A,Half life in human liver microsomes at 1 uM preincubated for 5 mins followed by beta-NADPH addition,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000019,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,83874,CHEMBL3286342,24847734,J. Med. Chem.,2014,57,11,4950,,,
CHEMBL2332066,1521691,CHEMBL2332066,1521691,,12f,380.44,2.55,79.48,0,COCCN(Cc1cccc(OC)c1)C(=O)Nc2ccc(cc2)c3cn[nH]c3,12705965,T1/2,=,0.35,hr,,t1/2,=,21,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,948347,CHEMBL2341181,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,72718,CHEMBL2331531,23570561,J. Med. Chem.,2013,56,9,3568,,,
CHEMBL1089197,620950,CHEMBL1089197,620950,,25,396.91,3.89,54.04,0,COCCN1CCC(CC1)c2[nH]nc(c3ccc(Cl)cc3)c2c4ccncc4,3244824,T1/2,=,0.3583,hr,,t1/2,=,21.5,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,624930,CHEMBL1107053,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,50714,CHEMBL1156967,20227876,Bioorg. Med. Chem. Lett.,2010,20,8,2634,,,
CHEMBL261697,427354,CHEMBL261697,427354,,5g,525.58,-0.47,211.83,1,COCCN1N=C(C(=C(C1=O)C2=NS(=O)(=O)c3cc(NS(=O)(=O)C)ccc3N2)O)c4cccs4,2169788,T1/2,>,1,hr,,t1/2,>,60,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,467659,CHEMBL936683,A,Metabolic stability assessed as half life in human liver microsomes at 1 uM,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,38703,CHEMBL1143086,18457949,Bioorg. Med. Chem. Lett.,2008,18,11,3446,,,
CHEMBL1641801,1056116,CHEMBL1641801,1056116,,20,415.51,2.72,136.37,0,COCCNC(=O)c1cc(sc1NC(=O)Nc2ccc3[nH]ncc3c2)C(C)(C)C,5140565,T1/2,>,2,hr,,t1/2,>,120,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,698954,CHEMBL1646058,A,Half life in human liver microsomes at 1 uM by LC/MS/MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,54558,CHEMBL1641460,21185721,Bioorg. Med. Chem. Lett.,2011,21,2,849,,,
CHEMBL1684207,1074473,CHEMBL1684207,1074473,,29,445.47,1.74,117.7,0,COCCNC(=O)c1ccc2OCC(Cc2c1)C3=Nc4ccc(cc4C(=O)N3)c5cn[nH]c5,5246504,T1/2,=,0.7,hr,,t1/2,=,42,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,726901,CHEMBL1686690,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,55828,CHEMBL1681768,21349713,Bioorg. Med. Chem. Lett.,2011,21,6,1844,,,
CHEMBL1684219,1074485,CHEMBL1684219,1074485,,41,532.66,3.47,130.56,1,COCCNC(=O)c1ccc2OCC(Cc2c1)c3nc(SCCN(C)C)c4cc(ccc4n3)c5cn[nH]c5,5246516,T1/2,=,0.2167,hr,,t1/2,=,13,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,726901,CHEMBL1686690,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,55828,CHEMBL1681768,21349713,Bioorg. Med. Chem. Lett.,2011,21,6,1844,,,
CHEMBL1669603,1068580,CHEMBL1669603,1068580,,36,741.21,4.22,165.52,1,COCCNC(=O)Cn1cc(CN2CCN(CC2)c3cc(C(=O)Nc4ccc5CCc6c(nn(c7ccc(F)cc7)c6c5c4)C(=O)N)c(Cl)cn3)cn1,5195843,T1/2,=,0.05,hr,,t1/2,=,3,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,716444,CHEMBL1670068,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,55393,CHEMBL1667819,21236687,Bioorg. Med. Chem.,2011,19,3,1242,,,
CHEMBL574131,573149,CHEMBL574131,573149,,15a,518.65,3.79,156.13,1,COCCNS(=O)(=O)c1ccc(cc1)C(CC2CCCC2)C(=O)Nc3nc4ccc(OC)nc4s3,2929386,T1/2,=,0.2617,hr,,t1/2,=,15.7,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,589486,CHEMBL1053634,A,Metabolic stability in human liver microsomes assessed as half life,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,48731,CHEMBL1155225,19746978,J. Med. Chem.,2009,52,19,6142,,,
CHEMBL1669597,1068574,CHEMBL1669597,1068574,,30,742.2,4.87,162.72,1,COCCOC(=O)Cn1cc(CN2CCN(CC2)c3cc(C(=O)Nc4ccc5CCc6c(nn(c7ccc(F)cc7)c6c5c4)C(=O)N)c(Cl)cn3)cn1,5195838,T1/2,=,0.05,hr,,t1/2,=,3,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,716444,CHEMBL1670068,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,55393,CHEMBL1667819,21236687,Bioorg. Med. Chem.,2011,19,3,1242,,,
